id,Depression
223527,0
223528,0
223529,0
223530,0
223531,0
223532,0
223533,0
223534,0
223535,0
223536,0
223537,0
223538,0
223539,0
223540,0
223541,0
223542,0
223543,0
223544,0
223545,0
223546,0
223547,0
223548,0
223549,0
223550,0
223551,0
223552,0
223553,0
223554,0
223555,0
223556,0
223557,0
223558,0
223559,0
223560,0
223561,0
223562,0
223563,0
223564,0
223565,0
223566,0
223567,0
223568,0
223569,0
223570,0
223571,0
223572,0
223573,0
223574,0
223575,0
223576,0
223577,0
223578,0
223579,0
223580,0
223581,0
223582,0
223583,0
223584,0
223585,0
223586,0
223587,0
223588,0
223589,0
223590,0
223591,0
223592,0
223593,0
223594,0
223595,0
223596,0
223597,0
223598,0
223599,0
223600,0
223601,0
223602,0
223603,0
223604,0
223605,0
223606,0
223607,0
223608,0
223609,0
223610,0
223611,0
223612,0
223613,0
223614,0
223615,0
223616,0
223617,0
223618,0
223619,0
223620,0
223621,0
223622,0
223623,0
223624,0
223625,0
223626,0
223627,0
223628,0
223629,0
223630,0
223631,0
223632,0
223633,0
223634,0
223635,0
223636,0
223637,0
223638,0
223639,0
223640,0
223641,0
223642,0
223643,0
223644,0
223645,0
223646,0
223647,0
223648,0
223649,0
223650,0
223651,0
223652,0
223653,0
223654,0
223655,0
223656,0
223657,0
223658,0
223659,0
223660,0
223661,0
223662,0
223663,0
223664,0
223665,0
223666,0
223667,0
223668,0
223669,0
223670,0
223671,0
223672,0
223673,0
223674,0
223675,0
223676,0
223677,0
223678,0
223679,0
223680,0
223681,0
223682,0
223683,0
223684,0
223685,0
223686,0
223687,0
223688,0
223689,0
223690,0
223691,0
223692,0
223693,0
223694,0
223695,0
223696,0
223697,0
223698,0
223699,0
223700,0
223701,0
223702,0
223703,0
223704,0
223705,0
223706,0
223707,0
223708,0
223709,0
223710,0
223711,0
223712,0
223713,0
223714,0
223715,0
223716,0
223717,0
223718,0
223719,0
223720,0
223721,0
223722,0
223723,0
223724,0
223725,0
223726,0
223727,0
223728,0
223729,0
223730,0
223731,0
223732,0
223733,0
223734,0
223735,0
223736,0
223737,0
223738,0
223739,0
223740,0
223741,0
223742,0
223743,0
223744,0
223745,0
223746,0
223747,0
223748,0
223749,0
223750,0
223751,0
223752,0
223753,0
223754,0
223755,0
223756,0
223757,0
223758,0
223759,0
223760,0
223761,0
223762,0
223763,0
223764,0
223765,0
223766,0
223767,0
223768,0
223769,0
223770,0
223771,0
223772,0
223773,0
223774,0
223775,0
223776,0
223777,0
223778,0
223779,0
223780,0
223781,0
223782,0
223783,0
223784,0
223785,0
223786,0
223787,0
223788,0
223789,0
223790,0
223791,0
223792,0
223793,0
223794,0
223795,0
223796,0
223797,0
223798,0
223799,0
223800,0
223801,0
223802,0
223803,0
223804,0
223805,0
223806,0
223807,0
223808,0
223809,0
223810,0
223811,0
223812,0
223813,0
223814,0
223815,0
223816,0
223817,0
223818,0
223819,0
223820,0
223821,0
223822,0
223823,0
223824,0
223825,0
223826,0
223827,0
223828,0
223829,0
223830,0
223831,0
223832,0
223833,0
223834,0
223835,0
223836,0
223837,0
223838,0
223839,0
223840,0
223841,0
223842,0
223843,0
223844,0
223845,0
223846,0
223847,0
223848,0
223849,0
223850,0
223851,0
223852,0
223853,0
223854,0
223855,0
223856,0
223857,0
223858,0
223859,0
223860,0
223861,0
223862,0
223863,0
223864,0
223865,0
223866,0
223867,0
223868,0
223869,0
223870,0
223871,0
223872,0
223873,0
223874,0
223875,0
223876,0
223877,0
223878,0
223879,0
223880,0
223881,0
223882,0
223883,0
223884,0
223885,0
223886,0
223887,0
223888,0
223889,0
223890,0
223891,0
223892,0
223893,0
223894,0
223895,0
223896,0
223897,0
223898,0
223899,0
223900,0
223901,0
223902,0
223903,0
223904,0
223905,0
223906,0
223907,0
223908,0
223909,0
223910,0
223911,0
223912,0
223913,0
223914,0
223915,0
223916,0
223917,0
223918,0
223919,0
223920,0
223921,0
223922,0
223923,0
223924,0
223925,0
223926,0
223927,0
223928,0
223929,0
223930,0
223931,0
223932,0
223933,0
223934,0
223935,0
223936,0
223937,0
223938,0
223939,0
223940,0
223941,0
223942,0
223943,0
223944,0
223945,0
223946,0
223947,0
223948,0
223949,0
223950,0
223951,0
223952,0
223953,0
223954,0
223955,0
223956,0
223957,0
223958,0
223959,0
223960,0
223961,0
223962,0
223963,0
223964,0
223965,0
223966,0
223967,0
223968,0
223969,0
223970,0
223971,0
223972,0
223973,0
223974,0
223975,0
223976,0
223977,0
223978,0
223979,0
223980,0
223981,0
223982,0
223983,0
223984,0
223985,0
223986,0
223987,0
223988,0
223989,0
223990,0
223991,0
223992,0
223993,0
223994,0
223995,0
223996,0
223997,0
223998,0
223999,0
224000,0
224001,0
224002,0
224003,0
224004,0
224005,0
224006,0
224007,0
224008,0
224009,0
224010,0
224011,0
224012,0
224013,0
224014,0
224015,0
224016,0
224017,0
224018,0
224019,0
224020,0
224021,0
224022,0
224023,0
224024,0
224025,0
224026,0
224027,0
224028,0
224029,0
224030,0
224031,0
224032,0
224033,0
224034,0
224035,0
224036,0
224037,0
224038,0
224039,0
224040,0
224041,0
224042,0
224043,0
224044,0
224045,0
224046,0
224047,0
224048,0
224049,0
224050,0
224051,0
224052,0
224053,0
224054,0
224055,0
224056,0
224057,0
224058,0
224059,0
224060,0
224061,0
224062,0
224063,0
224064,0
224065,0
224066,0
224067,0
224068,0
224069,0
224070,0
224071,0
224072,0
224073,0
224074,0
224075,0
224076,0
224077,0
224078,0
224079,0
224080,0
224081,0
224082,0
224083,0
224084,0
224085,0
224086,0
224087,0
224088,0
224089,0
224090,0
224091,0
224092,0
224093,0
224094,0
224095,0
224096,0
224097,0
224098,0
224099,0
224100,0
224101,0
224102,0
224103,0
224104,0
224105,0
224106,0
224107,0
224108,0
224109,0
224110,0
224111,0
224112,0
224113,0
224114,0
224115,0
224116,0
224117,0
224118,0
224119,0
224120,0
224121,0
224122,0
224123,0
224124,0
224125,0
224126,0
224127,0
224128,0
224129,0
224130,0
224131,0
224132,0
224133,0
224134,0
224135,0
224136,0
224137,0
224138,0
224139,0
224140,0
224141,0
224142,0
224143,0
224144,0
224145,0
224146,0
224147,0
224148,0
224149,0
224150,0
224151,0
224152,0
224153,0
224154,0
224155,0
224156,0
224157,0
224158,0
224159,0
224160,0
224161,0
224162,0
224163,0
224164,0
224165,0
224166,0
224167,0
224168,0
224169,0
224170,0
224171,0
224172,0
224173,0
224174,0
224175,0
224176,0
224177,0
224178,0
224179,0
224180,0
224181,0
224182,0
224183,0
224184,0
224185,0
224186,0
224187,0
224188,0
224189,0
224190,0
224191,0
224192,0
224193,0
224194,0
224195,0
224196,0
224197,0
224198,0
224199,0
224200,0
224201,0
224202,0
224203,0
224204,0
224205,0
224206,0
224207,0
224208,0
224209,0
224210,0
224211,0
224212,0
224213,0
224214,0
224215,0
224216,0
224217,0
224218,0
224219,0
224220,0
224221,0
224222,0
224223,0
224224,0
224225,0
224226,0
224227,0
224228,0
224229,0
224230,0
224231,0
224232,0
224233,0
224234,0
224235,0
224236,0
224237,0
224238,0
224239,0
224240,0
224241,0
224242,0
224243,0
224244,0
224245,0
224246,0
224247,0
224248,0
224249,0
224250,0
224251,0
224252,0
224253,0
224254,0
224255,0
224256,0
224257,0
224258,0
224259,0
224260,0
224261,0
224262,0
224263,0
224264,0
224265,0
224266,0
224267,0
224268,0
224269,0
224270,0
224271,0
224272,0
224273,0
224274,0
224275,0
224276,0
224277,0
224278,0
224279,0
224280,0
224281,0
224282,0
224283,0
224284,0
224285,0
224286,0
224287,0
224288,0
224289,0
224290,0
224291,0
224292,0
224293,0
224294,0
224295,0
224296,0
224297,0
224298,0
224299,0
224300,0
224301,0
224302,0
224303,0
224304,0
224305,0
224306,0
224307,0
224308,0
224309,0
224310,0
224311,0
224312,0
224313,0
224314,0
224315,0
224316,0
224317,0
224318,0
224319,0
224320,0
224321,0
224322,0
224323,0
224324,0
224325,0
224326,0
224327,0
224328,0
224329,0
224330,0
224331,0
224332,0
224333,0
224334,0
224335,0
224336,0
224337,0
224338,0
224339,0
224340,0
224341,0
224342,0
224343,0
224344,0
224345,0
224346,0
224347,0
224348,0
224349,0
224350,0
224351,0
224352,0
224353,0
224354,0
224355,0
224356,0
224357,0
224358,0
224359,0
224360,0
224361,0
224362,0
224363,0
224364,0
224365,0
224366,0
224367,0
224368,0
224369,0
224370,0
224371,0
224372,0
224373,0
224374,0
224375,0
224376,0
224377,0
224378,0
224379,0
224380,0
224381,0
224382,0
224383,0
224384,0
224385,0
224386,0
224387,0
224388,0
224389,0
224390,0
224391,0
224392,0
224393,0
224394,0
224395,0
224396,0
224397,0
224398,0
224399,0
224400,0
224401,0
224402,0
224403,0
224404,0
224405,0
224406,0
224407,0
224408,0
224409,0
224410,0
224411,0
224412,0
224413,0
224414,0
224415,0
224416,0
224417,0
224418,0
224419,0
224420,0
224421,0
224422,0
224423,0
224424,0
224425,0
224426,0
224427,0
224428,0
224429,0
224430,0
224431,0
224432,0
224433,0
224434,0
224435,0
224436,0
224437,0
224438,0
224439,0
224440,0
224441,0
224442,0
224443,0
224444,0
224445,0
224446,0
224447,0
224448,0
224449,0
224450,0
224451,0
224452,0
224453,0
224454,0
224455,0
224456,0
224457,0
224458,0
224459,0
224460,0
224461,0
224462,0
224463,0
224464,0
224465,0
224466,0
224467,0
224468,0
224469,0
224470,0
224471,0
224472,0
224473,0
224474,0
224475,0
224476,0
224477,0
224478,0
224479,0
224480,0
224481,0
224482,0
224483,0
224484,0
224485,0
224486,0
224487,0
224488,0
224489,0
224490,0
224491,0
224492,0
224493,0
224494,0
224495,0
224496,0
224497,0
224498,0
224499,0
224500,0
224501,0
224502,0
224503,0
224504,0
224505,0
224506,0
224507,0
224508,0
224509,0
224510,0
224511,0
224512,0
224513,0
224514,0
224515,0
224516,0
224517,0
224518,0
224519,0
224520,0
224521,0
224522,0
224523,0
224524,0
224525,0
224526,0
224527,0
224528,0
224529,0
224530,0
224531,0
224532,0
224533,0
224534,0
224535,0
224536,0
224537,0
224538,0
224539,0
224540,0
224541,0
224542,0
224543,0
224544,0
224545,0
224546,0
224547,0
224548,0
224549,0
224550,0
224551,0
224552,0
224553,0
224554,0
224555,0
224556,0
224557,0
224558,0
224559,0
224560,0
224561,0
224562,0
224563,0
224564,0
224565,0
224566,0
224567,0
224568,0
224569,0
224570,0
224571,0
224572,0
224573,0
224574,0
224575,0
224576,0
224577,0
224578,0
224579,0
224580,0
224581,0
224582,0
224583,0
224584,0
224585,0
224586,0
224587,0
224588,0
224589,0
224590,0
224591,0
224592,0
224593,0
224594,0
224595,0
224596,0
224597,0
224598,0
224599,0
224600,0
224601,0
224602,0
224603,0
224604,0
224605,0
224606,0
224607,0
224608,0
224609,0
224610,0
224611,0
224612,0
224613,0
224614,0
224615,0
224616,0
224617,0
224618,0
224619,0
224620,0
224621,0
224622,0
224623,0
224624,0
224625,0
224626,0
224627,0
224628,0
224629,0
224630,0
224631,0
224632,0
224633,0
224634,0
224635,0
224636,0
224637,0
224638,0
224639,0
224640,0
224641,0
224642,0
224643,0
224644,0
224645,0
224646,0
224647,0
224648,0
224649,0
224650,0
224651,0
224652,0
224653,0
224654,0
224655,0
224656,0
224657,0
224658,0
224659,0
224660,0
224661,0
224662,0
224663,0
224664,0
224665,0
224666,0
224667,0
224668,0
224669,0
224670,0
224671,0
224672,0
224673,0
224674,0
224675,0
224676,0
224677,0
224678,0
224679,0
224680,0
224681,0
224682,0
224683,0
224684,0
224685,0
224686,0
224687,0
224688,0
224689,0
224690,0
224691,0
224692,0
224693,0
224694,0
224695,0
224696,0
224697,0
224698,0
224699,0
224700,0
224701,0
224702,0
224703,0
224704,0
224705,0
224706,0
224707,0
224708,0
224709,0
224710,0
224711,0
224712,0
224713,0
224714,0
224715,0
224716,0
224717,0
224718,0
224719,0
224720,0
224721,0
224722,0
224723,0
224724,0
224725,0
224726,0
224727,0
224728,0
224729,0
224730,0
224731,0
224732,0
224733,0
224734,0
224735,0
224736,0
224737,0
224738,0
224739,0
224740,0
224741,0
224742,0
224743,0
224744,0
224745,0
224746,0
224747,0
224748,0
224749,0
224750,0
224751,0
224752,0
224753,0
224754,0
224755,0
224756,0
224757,0
224758,0
224759,0
224760,0
224761,0
224762,0
224763,0
224764,0
224765,0
224766,0
224767,0
224768,0
224769,0
224770,0
224771,0
224772,0
224773,0
224774,0
224775,0
224776,0
224777,0
224778,0
224779,0
224780,0
224781,0
224782,0
224783,0
224784,0
224785,0
224786,0
224787,0
224788,0
224789,0
224790,0
224791,0
224792,0
224793,0
224794,0
224795,0
224796,0
224797,0
224798,0
224799,0
224800,0
224801,0
224802,0
224803,0
224804,0
224805,0
224806,0
224807,0
224808,0
224809,0
224810,0
224811,0
224812,0
224813,0
224814,0
224815,0
224816,0
224817,0
224818,0
224819,0
224820,0
224821,0
224822,0
224823,0
224824,0
224825,0
224826,0
224827,0
224828,0
224829,0
224830,0
224831,0
224832,0
224833,0
224834,0
224835,0
224836,0
224837,0
224838,0
224839,0
224840,0
224841,0
224842,0
224843,0
224844,0
224845,0
224846,0
224847,0
224848,0
224849,0
224850,0
224851,0
224852,0
224853,0
224854,0
224855,0
224856,0
224857,0
224858,0
224859,0
224860,0
224861,0
224862,0
224863,0
224864,0
224865,0
224866,0
224867,0
224868,0
224869,0
224870,0
224871,0
224872,0
224873,0
224874,0
224875,0
224876,0
224877,0
224878,0
224879,0
224880,0
224881,0
224882,0
224883,0
224884,0
224885,0
224886,0
224887,0
224888,0
224889,0
224890,0
224891,0
224892,0
224893,0
224894,0
224895,0
224896,0
224897,0
224898,0
224899,0
224900,0
224901,0
224902,0
224903,0
224904,0
224905,0
224906,0
224907,0
224908,0
224909,0
224910,0
224911,0
224912,0
224913,0
224914,0
224915,0
224916,0
224917,0
224918,0
224919,0
224920,0
224921,0
224922,0
224923,0
224924,0
224925,0
224926,0
224927,0
224928,0
224929,0
224930,0
224931,0
224932,0
224933,0
224934,0
224935,0
224936,0
224937,0
224938,0
224939,0
224940,0
224941,0
224942,0
224943,0
224944,0
224945,0
224946,0
224947,0
224948,0
224949,0
224950,0
224951,0
224952,0
224953,0
224954,0
224955,0
224956,0
224957,0
224958,0
224959,0
224960,0
224961,0
224962,0
224963,0
224964,0
224965,0
224966,0
224967,0
224968,0
224969,0
224970,0
224971,0
224972,0
224973,0
224974,0
224975,0
224976,0
224977,0
224978,0
224979,0
224980,0
224981,0
224982,0
224983,0
224984,0
224985,0
224986,0
224987,0
224988,0
224989,0
224990,0
224991,0
224992,0
224993,0
224994,0
224995,0
224996,0
224997,0
224998,0
224999,0
225000,0
225001,0
225002,0
225003,0
225004,0
225005,0
225006,0
225007,0
225008,0
225009,0
225010,0
225011,0
225012,0
225013,0
225014,0
225015,0
225016,0
225017,0
225018,0
225019,0
225020,0
225021,0
225022,0
225023,0
225024,0
225025,0
225026,0
225027,0
225028,0
225029,0
225030,0
225031,0
225032,0
225033,0
225034,0
225035,0
225036,0
225037,0
225038,0
225039,0
225040,0
225041,0
225042,0
225043,0
225044,0
225045,0
225046,0
225047,0
225048,0
225049,0
225050,0
225051,0
225052,0
225053,0
225054,0
225055,0
225056,0
225057,0
225058,0
225059,0
225060,0
225061,0
225062,0
225063,0
225064,0
225065,0
225066,0
225067,0
225068,0
225069,0
225070,0
225071,0
225072,0
225073,0
225074,0
225075,0
225076,0
225077,0
225078,0
225079,0
225080,0
225081,0
225082,0
225083,0
225084,0
225085,0
225086,0
225087,0
225088,0
225089,0
225090,0
225091,0
225092,0
225093,0
225094,0
225095,0
225096,0
225097,0
225098,0
225099,0
225100,0
225101,0
225102,0
225103,0
225104,0
225105,0
225106,0
225107,0
225108,0
225109,0
225110,0
225111,0
225112,0
225113,0
225114,0
225115,0
225116,0
225117,0
225118,0
225119,0
225120,0
225121,0
225122,0
225123,0
225124,0
225125,0
225126,0
225127,0
225128,0
225129,0
225130,0
225131,0
225132,0
225133,0
225134,0
225135,0
225136,0
225137,0
225138,0
225139,0
225140,0
225141,0
225142,0
225143,0
225144,0
225145,0
225146,0
225147,0
225148,0
225149,0
225150,0
225151,0
225152,0
225153,0
225154,0
225155,0
225156,0
225157,0
225158,0
225159,0
225160,0
225161,0
225162,0
225163,0
225164,0
225165,0
225166,0
225167,0
225168,0
225169,0
225170,0
225171,0
225172,0
225173,0
225174,0
225175,0
225176,0
225177,0
225178,0
225179,0
225180,0
225181,0
225182,0
225183,0
225184,0
225185,0
225186,0
225187,0
225188,0
225189,0
225190,0
225191,0
225192,0
225193,0
225194,0
225195,0
225196,0
225197,0
225198,0
225199,0
225200,0
225201,0
225202,0
225203,0
225204,0
225205,0
225206,0
225207,0
225208,0
225209,0
225210,0
225211,0
225212,0
225213,0
225214,0
225215,0
225216,0
225217,0
225218,0
225219,0
225220,0
225221,0
225222,0
225223,0
225224,0
225225,0
225226,0
225227,0
225228,0
225229,0
225230,0
225231,0
225232,0
225233,0
225234,0
225235,0
225236,0
225237,0
225238,0
225239,0
225240,0
225241,0
225242,0
225243,0
225244,0
225245,0
225246,0
225247,0
225248,0
225249,0
225250,0
225251,0
225252,0
225253,0
225254,0
225255,0
225256,0
225257,0
225258,0
225259,0
225260,0
225261,0
225262,0
225263,0
225264,0
225265,0
225266,0
225267,0
225268,0
225269,0
225270,0
225271,0
225272,0
225273,0
225274,0
225275,0
225276,0
225277,0
225278,0
225279,0
225280,0
225281,0
225282,0
225283,0
225284,0
225285,0
225286,0
225287,0
225288,0
225289,0
225290,0
225291,0
225292,0
225293,0
225294,0
225295,0
225296,0
225297,0
225298,0
225299,0
225300,0
225301,0
225302,0
225303,0
225304,0
225305,0
225306,0
225307,0
225308,0
225309,0
225310,0
225311,0
225312,0
225313,0
225314,0
225315,0
225316,0
225317,0
225318,0
225319,0
225320,0
225321,0
225322,0
225323,0
225324,0
225325,0
225326,0
225327,0
225328,0
225329,0
225330,0
225331,0
225332,0
225333,0
225334,0
225335,0
225336,0
225337,0
225338,0
225339,0
225340,0
225341,0
225342,0
225343,0
225344,0
225345,0
225346,0
225347,0
225348,0
225349,0
225350,0
225351,0
225352,0
225353,0
225354,0
225355,0
225356,0
225357,0
225358,0
225359,0
225360,0
225361,0
225362,0
225363,0
225364,0
225365,0
225366,0
225367,0
225368,0
225369,0
225370,0
225371,0
225372,0
225373,0
225374,0
225375,0
225376,0
225377,0
225378,0
225379,0
225380,0
225381,0
225382,0
225383,0
225384,0
225385,0
225386,0
225387,0
225388,0
225389,0
225390,0
225391,0
225392,0
225393,0
225394,0
225395,0
225396,0
225397,0
225398,0
225399,0
225400,0
225401,0
225402,0
225403,0
225404,0
225405,0
225406,0
225407,0
225408,0
225409,0
225410,0
225411,0
225412,0
225413,0
225414,0
225415,0
225416,0
225417,0
225418,0
225419,0
225420,0
225421,0
225422,0
225423,0
225424,0
225425,0
225426,0
225427,0
225428,0
225429,0
225430,0
225431,0
225432,0
225433,0
225434,0
225435,0
225436,0
225437,0
225438,0
225439,0
225440,0
225441,0
225442,0
225443,0
225444,0
225445,0
225446,0
225447,0
225448,0
225449,0
225450,0
225451,0
225452,0
225453,0
225454,0
225455,0
225456,0
225457,0
225458,0
225459,0
225460,0
225461,0
225462,0
225463,0
225464,0
225465,0
225466,0
225467,0
225468,0
225469,0
225470,0
225471,0
225472,0
225473,0
225474,0
225475,0
225476,0
225477,0
225478,0
225479,0
225480,0
225481,0
225482,0
225483,0
225484,0
225485,0
225486,0
225487,0
225488,0
225489,0
225490,0
225491,0
225492,0
225493,0
225494,0
225495,0
225496,0
225497,0
225498,0
225499,0
225500,0
225501,0
225502,0
225503,0
225504,0
225505,0
225506,0
225507,0
225508,0
225509,0
225510,0
225511,0
225512,0
225513,0
225514,0
225515,0
225516,0
225517,0
225518,0
225519,0
225520,0
225521,0
225522,0
225523,0
225524,0
225525,0
225526,0
225527,0
225528,0
225529,0
225530,0
225531,0
225532,0
225533,0
225534,0
225535,0
225536,0
225537,0
225538,0
225539,0
225540,0
225541,0
225542,0
225543,0
225544,0
225545,0
225546,0
225547,0
225548,0
225549,0
225550,0
225551,0
225552,0
225553,0
225554,0
225555,0
225556,0
225557,0
225558,0
225559,0
225560,0
225561,0
225562,0
225563,0
225564,0
225565,0
225566,0
225567,0
225568,0
225569,0
225570,0
225571,0
225572,0
225573,0
225574,0
225575,0
225576,0
225577,0
225578,0
225579,0
225580,0
225581,0
225582,0
225583,0
225584,0
225585,0
225586,0
225587,0
225588,0
225589,0
225590,0
225591,0
225592,0
225593,0
225594,0
225595,0
225596,0
225597,0
225598,0
225599,0
225600,0
225601,0
225602,0
225603,0
225604,0
225605,0
225606,0
225607,0
225608,0
225609,0
225610,0
225611,0
225612,0
225613,0
225614,0
225615,0
225616,0
225617,0
225618,0
225619,0
225620,0
225621,0
225622,0
225623,0
225624,0
225625,0
225626,0
225627,0
225628,0
225629,0
225630,0
225631,0
225632,0
225633,0
225634,0
225635,0
225636,0
225637,0
225638,0
225639,0
225640,0
225641,0
225642,0
225643,0
225644,0
225645,0
225646,0
225647,0
225648,0
225649,0
225650,0
225651,0
225652,0
225653,0
225654,0
225655,0
225656,0
225657,0
225658,0
225659,0
225660,0
225661,0
225662,0
225663,0
225664,0
225665,0
225666,0
225667,0
225668,0
225669,0
225670,0
225671,0
225672,0
225673,0
225674,0
225675,0
225676,0
225677,0
225678,0
225679,0
225680,0
225681,0
225682,0
225683,0
225684,0
225685,0
225686,0
225687,0
225688,0
225689,0
225690,0
225691,0
225692,0
225693,0
225694,0
225695,0
225696,0
225697,0
225698,0
225699,0
225700,0
225701,0
225702,0
225703,0
225704,0
225705,0
225706,0
225707,0
225708,0
225709,0
225710,0
225711,0
225712,0
225713,0
225714,0
225715,0
225716,0
225717,0
225718,0
225719,0
225720,0
225721,0
225722,0
225723,0
225724,0
225725,0
225726,0
225727,0
225728,0
